Name,State,Year,Population.Size,CalfCowRatio,Sample.Size_Calf.Cow,Survey.Month_Calf.Cow,Females.Harvested_Harvest,PrePost,Eprecipb,Eprecipa,Totprecipb,Totprecipa,Ewinter,Wintertot,Wintera,Grizzly.Bear,Wolf,SummerNDVI,WinterNDVI,Ecotype
15,3,2005,1700,NA,,,166,post,70.6084,24.4771,161.7155,110.4901,58.6229,162.9001,162.9001,,,16.27386526,-1.217009319,D
15,3,2006,NA,NA,,,48,post,12.79859,70.6084,135.26569,161.7155,55.1391,119.4136,119.4136,,,18.39827517,-6.60560586,D
15,3,2007,NA,NA,,,27,post,20.70654,12.79859,171.12554,135.26569,109.3013,158.43702,158.43702,,,15.10285855,-4.781824899,D
15,3,2008,NA,NA,,,79,post,29.09985,20.70654,108.6919,171.12554,96.4423,146.4448,146.4448,,,19.07282145,-2.853569815,D
15,3,2010,1800,NA,,,218,post,36.9645,61.9684,144.95705,118.5645,111.74255,225.15365,225.15365,,,13.8478859,-2.91811105,D
15,3,2009,1525,NA,,,237,post,61.9684,29.09985,118.5645,108.6919,122.938,244.7652,244.7652,,,11.48208156,-8.021493391,D
15,3,1991,800,NA,,,81,post,49.82451,62.2856,191.22661,138.0794,81.8264,179.6133,179.6133,,,2.626631972,-7.245698425,D
15,3,2000,2100,NA,,,271,post,29.953,50.5131,120.3929,235.3868,75.5036,172.5178,172.5178,,,17.38062288,-6.306505115,D
15,3,2003,1525,NA,,,98,post,24.79086,6.74718,104.83766,118.80088,83.9821,184.01614,184.01614,,,11.46430644,-8.415053838,D
15,3,1992,575,NA,,,34,post,87.5221,49.82451,182.85,191.22661,148.2229,267.29368,267.29368,,,8.887118029,-4.793905854,D
15,3,1993,850,NA,,,32,post,57.7457,87.5221,127.12325,182.85,36.57862,109.35572,109.35572,,,20.03276743,5.088145124,D
15,3,1995,NA,NA,,,66,post,75.4307,19.48251,155.364,127.32631,43.42036,103.3824,103.3824,,,15.40364179,-4.865544656,D
15,3,1996,NA,NA,,,34,post,33.7684,75.4307,129.6647,155.364,127.8702,180.08937,180.08937,,,8.60247506,-11.64364429,D
15,3,1997,NA,NA,,,101,post,48.7129,33.7684,280.9871,129.6647,54.3528,179.3292,179.3292,,,15.91775254,-2.234815901,D
15,3,1998,NA,NA,,,63,post,45.9118,48.7129,211.0419,280.9871,55.0196,114.16207,114.16207,,,21.60353589,0.905332354,D
15,3,1999,NA,NA,,,75,post,50.5131,45.9118,235.3868,211.0419,40.57848,124.81797,124.81797,,,21.01647483,1.65824572,D
16,3,2000,2100,NA,,,205,post,55.51796,123.1951,143.40128,181.6741,100.8542,207.9435,207.9435,,,22.3396623,11.44196487,D
16,3,2009,2200,NA,,,210,post,139.6804,82.584,190.73563,136.86055,107.6111,216.5004,216.5004,,,26.86829599,18.1760133,D
16,3,2008,2000,52,,,269,post,82.584,47.7423,136.86055,124.2774,186.6123,332.4699,332.4699,,,30.94990603,17.76848916,D
16,3,2007,2050,NA,,,329,post,47.7423,45.4472,124.2774,154.5511,176.1523,291.3724,291.3724,,,26.69742909,10.76593634,D
16,3,2006,2000,NA,,,174,post,45.4472,130.8011,154.5511,166.2738,107.9693,185.3161,185.3161,,,24.83916321,12.10674463,D
16,3,2005,2030,54,,,225,post,130.8011,89.812,166.2738,175.8997,255.1348,379.6187,379.6187,,,32.90423695,22.39320265,D
16,3,2004,1700,NA,,,126,post,89.812,79.0725,175.8997,135.35093,202.7338,375.3156,375.3156,,,29.86424087,15.54929622,D
16,3,2003,1950,31,,,169,post,79.0725,45.6378,135.35093,133.9162,192.7899,264.2464,264.2464,,,26.89711794,9.698632275,D
16,3,2010,2350,48,,,350,post,127.8972,139.6804,174.82878,190.73563,243.7654,425.7022,425.7022,,,27.07697989,17.02829038,D
16,3,1992,2300,48,,,256,post,60.44,138.3949,118.66997,242.3129,177.572,304.0418,304.0418,,,22.42773352,7.314775427,D
16,3,1999,2000,36,,,116,post,123.1951,188.4989,181.6741,282.0913,117.2168,255.7772,255.7772,,,30.08323134,20.13683937,D
16,3,1998,NA,NA,,,568,post,188.4989,104.1067,282.0913,268.2199,151.1374,322.5185,322.5185,,,33.46403375,22.89074144,D
16,3,1997,NA,NA,,,308,post,104.1067,89.32651,268.2199,137.46282,194.387,351.2167,351.2167,,,27.88995994,17.20889261,D
16,3,1996,1800,38,,,310,post,89.32651,157.6906,137.46282,223.1564,354.3043,408.0527,408.0527,,,22.37522729,9.731759738,D
16,3,1995,NA,NA,,,216,post,157.6906,34.19877,223.1564,70.50347,211.4874,310.0512,310.0512,,,22.99618728,13.59584511,D
16,3,1993,NA,NA,,,137,post,133.1645,60.44,233.9153,118.66997,80.6517,236.4565,236.4565,,,31.64145595,25.08615821,D
16,3,2001,2100,NA,,,248,post,44.9916,55.51796,85.28321,143.40128,195.0916,241.0334,241.0334,,,20.48218265,5.659993376,D
16,3,1991,NA,NA,,,0,post,138.3949,81.88,242.3129,217.072,115.3416,116.554,116.554,,,21.56093573,11.8377314,D
16,3,2002,2300,NA,,,134,post,45.6378,44.9916,133.9162,85.28321,111.2738,201.4053,201.4053,,,20.7275116,7.634582891,D
18,3,2003,2200,NA,,,172,post,125.8687,42.96764,196.20544,139.54377,174.6545,234.4138,234.4138,,,19.68398372,27.10827057,D
18,3,2005,2000,NA,,,112,post,133.5715,83.917,188.10805,171.5085,214.4587,317.379,317.379,,,24.77435933,30.88513335,D
18,3,2006,2000,NA,,,144,post,63.9517,133.5715,204.14,188.10805,131.8363,180.4054,180.4054,,,18.95844295,25.80435522,D
18,3,2007,2400,49,,,174,post,53.0333,63.9517,182.8457,204.14,164.1487,296.6802,296.6802,,,19.71118558,24.06909191,D
18,3,2008,2400,NA,,,116,post,86.9935,53.0333,188.74491,182.8457,164.467,327.7588,327.7588,,,25.38124729,32.26604188,D
18,3,2010,2500,NA,,,296,post,138.429,149.5864,206.6963,231.8441,237.0839,430.8723,430.8723,,,22.62294781,30.12345637,D
18,3,2002,2080,NA,,,131,post,42.96764,34.7446,139.54377,113.528,99.8178,209.2957,209.2957,,,10.15900243,16.74631637,D
18,3,2009,2500,NA,,,187,post,149.5864,86.9935,231.8441,188.74491,95.7959,251.4715,251.4715,,,22.64956369,29.12385659,D
18,3,1991,NA,NA,,,244,post,119.1936,95.5734,247.916,245.168,104.1143,127.9689,127.9689,,,14.89068826,20.74710706,D
18,3,2000,2800,NA,,,295,post,71.7035,124.8201,184.3301,223.8786,110.9417,219.4318,219.4318,,,18.58998663,21.84800147,D
18,3,1999,2800,57,,,282,post,124.8201,186.5092,223.8786,288.4256,136.5391,262.6537,262.6537,,,28.65523165,31.73673308,D
18,3,1998,NA,NA,,,456,post,186.5092,100.8055,288.4256,261.073,150.0374,295.0414,295.0414,,,27.69471444,32.00262921,D
18,3,1997,NA,NA,,,325,post,100.8055,65.9314,261.073,137.88971,143.415,290.4123,290.4123,,,23.04301579,27.74523129,D
18,3,1996,2900,44,,,262,post,65.9314,177.4693,137.88971,276.1078,266.9217,341.0172,341.0172,,,14.42140019,20.73784937,D
18,3,1995,NA,NA,,,228,post,177.4693,40.27222,276.1078,107.02632,217.6017,344.5453,344.5453,,,20.96288854,25.21950024,D
18,3,1993,2600,50,,,307,post,154.5958,87.0755,265.2241,149.0722,86.5537,237.8949,237.8949,,,29.37146877,36.72416277,D
18,3,1992,NA,NA,,,286,post,87.0755,119.1936,149.0722,247.916,203.5094,333.98,333.98,,,12.87880532,19.43803758,D
18,3,2004,2100,61,,,154,post,83.917,125.8687,171.5085,196.20544,174.0764,270.4537,270.4537,,,23.38184748,27.9675703,D
18,3,2001,2400,54,,,462,post,34.7446,71.7035,113.528,184.3301,169.6994,214.2766,214.2766,,,15.99767732,19.63448624,D
21,3,2002,1775,NA,,,589,post,15.32066,28.50176,131.32624,104.56056,76.7773,136.2258,136.2258,,,7.18959628,-14.82150291,D
21,3,2004,1200,NA,,,149,post,49.2612,77.6695,138.9692,151.3044,165.7262,238.3764,238.3764,,,21.7783373,-1.468355779,D
21,3,2005,1140,NA,,,83,post,68.8654,49.2612,132.09798,138.9692,132.5192,208.703,208.703,,,22.45723505,2.863166117,D
21,3,2006,1200,NA,,,179,post,30.1965,68.8654,128.4497,132.09798,81.896,117.172,117.172,,,19.12423287,-4.89408922,D
21,3,2007,1200,NA,,,156,post,23.32872,30.1965,137.40672,128.4497,163.0832,254.0346,254.0346,,,17.13569441,-3.33963008,D
21,3,2008,1700,39,1363,Jan,352,post,45.7908,23.32872,121.6234,137.40672,131.9146,216.9649,216.9649,,,26.31758614,4.708965305,D
21,3,2010,1400,NA,,,597,post,58.5721,99.2041,149.78166,165.6782,218.9961,308.1362,308.1362,,,23.05250493,1.855620148,D
21,3,2001,NA,NA,,,200,post,28.50176,49.5388,104.56056,152.30485,103.2988,103.2511,103.2511,,,15.69464205,-7.571646489,D
21,3,2009,1500,NA,,,436,post,99.2041,45.7908,165.6782,121.6234,109.4181,178.1982,178.1982,,,24.54924301,-0.933415216,D
21,3,1999,1675,NA,,,404,post,75.1786,103.8927,205.3745,231.992,90.77582,196.0431,196.0431,,,28.01405902,4.883704327,D
21,3,1998,NA,NA,,,258,post,103.8927,78.3321,231.992,281.3882,97.3657,191.6089,191.6089,,,31.79895989,8.254323276,D
21,3,1997,1100,NA,,,501,post,78.3321,52.0197,281.3882,132.3728,111.988,202.0173,202.0173,,,24.76841898,3.744653118,D
21,3,1996,NA,52,502,Jan,235,post,52.0197,142.8005,132.3728,245.1896,222.1121,263.7313,263.7313,,,17.5326034,-4.420712339,D
21,3,1995,1800,50,1410,Jan,97,post,142.8005,30.99476,245.1896,135.76406,147.258,244.4139,244.4139,,,18.91794053,-1.238919201,D
21,3,1993,1850,42,1478,Jan,299,post,86.8134,60.1822,183.4171,159.9834,50.25144,123.69484,123.69484,,,29.8176126,7.139573521,D
21,3,1992,850,NA,,,110,post,60.1822,77.5493,159.9834,219.7033,151.6171,277.0943,277.0943,,,15.50089355,-5.243289871,D
21,3,1991,NA,NA,,,99,post,77.5493,105.9276,219.7033,176.6717,70.502,108.48921,108.48921,,,11.98762893,-7.896051604,D
21,3,2000,NA,NA,,,130,post,49.5388,75.1786,152.30485,205.3745,91.9247,172.4985,172.4985,,,21.92692333,-0.907956551,D
21,3,2003,1440,NA,,,398,post,77.6695,15.32066,151.3044,131.32624,143.0981,182.90817,182.90817,,,20.63228043,-6.094920801,D
22,3,1991,NA,NA,,,NA,post,99.4139,27.91075,167.0584,144.39915,57.1712,84.84688,84.84688,,,-1.144182106,-9.993151303,C
22,3,2000,NA,NA,,,4,post,57.4468,74.8103,127.01168,119.20608,30.6719,129.9281,129.9281,,,5.984475638,-3.471412711,C
22,3,1999,NA,NA,,,10,post,74.8103,98.0403,119.20608,180.85115,35.74833,125.23989,125.23989,,,8.435265293,2.939125178,C
22,3,2007,175,NA,,,23,post,29.137,44.7206,73.1707,107.0317,74.93567,124.8241,124.8241,,,4.424722825,-5.324248766,C
22,3,1998,NA,NA,,,14,post,98.0403,97.3148,180.85115,210.1293,57.58322,139.78352,139.78352,,,10.47077011,5.060263689,C
22,3,2001,NA,NA,,,6,post,19.26369,57.4468,102.00029,127.01168,70.8828,130.557,130.557,,,-1.255660202,-10.16341577,C
22,3,1997,NA,NA,,,17,post,97.3148,55.024638,210.1293,125.693328,69.4582,185.132,185.132,,,3.32520232,-2.469652802,C
22,3,1996,550,39,429,Jan,12,post,55.024638,153.0488,125.693328,177.06326,110.5683,168.81479,168.81479,,,0.96703558,-8.88353923,C
22,3,1995,NA,NA,,,6,post,153.0488,28.2048,177.06326,70.35514,60.99204,158.2076,158.2076,,,2.76974053,2.232562691,C
22,3,1992,NA,NA,,,NA,post,36.1736,99.4139,111.09244,167.0584,102.14125,146.68338,146.68338,,,-1.43382491,-9.037479633,C
22,3,1993,150,74,119,Jan,0,post,38.6037,36.1736,83.59899,111.09244,41.42695,138.63975,138.63975,,,8.286602117,5.805462308,C
22,3,2005,200,NA,,,24,post,83.7954,45.82,140.6316,149.4665,59.02329,147.92049,147.92049,,,6.047427975,3.934281602,C
22,3,2003,200,NA,,,29,post,38.9984,19.13326,94.37722,64.80957,70.90124,149.82556,149.82556,,,3.568185655,-4.924130784,C
22,3,2004,200,NA,,,33,post,45.82,38.9984,149.4665,94.37722,99.2023,203.6942,203.6942,,,6.504603887,-0.603764073,C
22,3,2006,200,NA,,,28,post,44.7206,83.7954,107.0317,140.6316,40.6806,101.873,101.873,,,3.804365261,-7.349230331,C
22,3,2008,185,NA,,,13,post,31.4029,29.137,57.88993,73.1707,53.7955,145.5582,145.5582,,,7.839918261,-3.21793732,C
22,3,2009,100,NA,,,10,post,100.8644,31.4029,150.54345,57.88993,60.22245,160.8865,160.8865,,,5.07606417,-3.451200073,C
22,3,2010,100,NA,,,25,post,91.208,100.8644,115.73357,150.54345,107.13007,188.56637,188.56637,,,8.155868352,1.62618357,C
22,3,2002,NA,NA,,,8,post,19.13326,19.26369,64.80957,102.00029,39.81541,149.90841,149.90841,,,-5.524306909,-15.53534846,C
24,3,2003,NA,70,233,Jan,185,post,103.7844,51.96933,158.3662,135.39,286.0451,370.262,370.262,,,47.80562548,20.62055401,D
24,3,2004,1500,51,1316,Jan,152,post,90.2321,103.7844,175.1583,158.3662,199.2071,409.49,409.49,,,50.68688327,24.87040793,D
24,3,2005,1550,NA,,,155,post,187.4645,90.2321,229.4886,175.1583,293.3973,485.1658,485.1658,,,51.34309966,28.49549044,D
24,3,2006,1600,NA,,,201,post,70.9261,187.4645,203.8996,229.4886,134.6674,229.095,229.095,,,47.47523406,22.90199022,D
24,3,1995,NA,NA,,,71,post,204.0821,42.29757,282.3159,96.76644,263.7463,450.0115,450.0115,,,44.49055271,25.75906965,D
24,3,2002,NA,NA,,,127,post,51.96933,38.6625,135.39,104.5274,137.9407,278.3811,278.3811,,,42.91643572,13.44587042,D
24,3,2008,2300,NA,,,291,post,78.1355,79.7673,149.3559,171.7423,229.8631,423.2983,423.2983,,,51.31390671,28.69611981,D
24,3,1997,725,52,574,Jan,148,post,125.4739,65.37803,259.2464,130.18533,223.3449,456.1244,456.1244,,,46.31848488,27.67919305,D
24,3,2009,2400,NA,,,188,post,159.6222,78.1355,227.0972,149.3559,129.406,313.3719,313.3719,,,49.30077466,26.3156115,D
24,3,2007,2300,37,1846,Jan,373,post,79.7673,70.9261,171.7423,203.8996,227.5276,377.6926,377.6926,,,46.08690293,18.99571993,D
24,3,2001,NA,NA,,,143,post,38.6625,68.28063,104.5274,188.69413,244.2832,310.1716,310.1716,,,45.97224703,16.15598393,D
24,3,2000,NA,NA,,,100,post,68.28063,148.325,188.69413,216.4276,152.22,319.1301,319.1301,,,43.85771201,20.31199533,D
24,3,2010,2400,NA,,,236,post,140.0657,159.6222,200.70057,227.0972,293.8544,537.621,537.621,,,47.33760297,24.61558984,D
24,3,1998,NA,NA,,,99,post,211.0709,125.4739,310.6571,259.2464,195.2137,384.6503,384.6503,,,49.24169445,31.08164271,D
24,3,1996,NA,NA,,,77,post,65.37803,204.0821,130.18533,282.3159,343.9691,442.8067,442.8067,,,41.78869399,17.79675634,D
24,3,1993,NA,NA,,,36,post,192.5111,76.1339,281.1627,145.0211,117.09,305.5357,305.5357,,,51.97976653,34.06319221,D
24,3,1992,900,NA,,,6,post,76.1339,122.4556,145.0211,225.8905,272.5894,381.328,381.328,,,39.31415766,16.27452839,D
24,3,1991,NA,NA,,,NA,post,122.4556,95.7887,225.8905,259.0616,133.123,161.6606,161.6606,,,40.2922645,18.01477509,D
24,3,1999,NA,NA,,,76,post,148.325,211.0709,216.4276,310.6571,186.3179,363.3469,363.3469,,,48.49092646,29.80727484,D
25,3,1999,NA,NA,,,876,post,59.6876,59.7283,233.8591,209.0867,77.7,164.9978,164.9978,,,29.85433479,-0.098633633,D
25,3,2000,6050,NA,,,1404,post,46.2441,59.6876,156.2634,233.8591,82.4432,183.549,183.549,,,26.87392775,-6.304422134,D
25,3,2010,5200,NA,,,479,post,57.0153,67.6024,142.06928,117.3167,124.1108,235.4954,235.4954,,,27.17572866,-2.882006034,D
25,3,2009,5700,NA,,,1126,post,67.6024,51.5791,117.3167,106.24759,97.8406,213.6264,213.6264,,,24.01908559,-8.69900248,D
25,3,2007,4350,NA,,,255,post,36.29373,12.45703,159.71883,136.69443,125.8766,198.3406,198.3406,,,25.96784546,-5.213310703,D
25,3,2005,3500,NA,,,0,post,99.2568,37.3692,181.395,111.1111,96.7236,178.0985,178.0985,,,25.93504303,-3.873736771,D
25,3,2004,3070,NA,,,4,post,37.3692,32.54869,111.1111,122.52469,133.2303,189.8876,189.8876,,,27.38780705,-5.036580599,D
25,3,2003,2800,NA,,,0,post,32.54869,14.35673,122.52469,118.18162,118.2219,215.9447,215.9447,,,25.97589999,-9.169478955,D
25,3,1997,7325,NA,,,769,post,55.9283,35.3528,279.9381,113.6431,76.7915,209.3318,209.3318,,,25.89870657,-3.232101256,D
25,3,2001,NA,NA,,,612,post,49.3879,46.2441,140.60725,156.2634,88.8014,111.5713,111.5713,,,26.75110898,-11.28861163,D
25,3,1991,NA,NA,,,102,post,65.9854,64.0846,195.2095,175.3391,84.3733,159.4985,159.4985,,,21.64062907,-8.714586269,D
25,3,2006,4000,NA,,,0,post,12.45703,99.2568,136.69443,181.395,68.8689,131.7034,131.7034,,,19.17893042,-8.386632371,D
25,3,1998,NA,NA,,,906,post,59.7283,55.9283,209.0867,279.9381,78.9766,174.3087,174.3087,,,31.40535349,0.264236872,D
25,3,1996,NA,NA,,,170,post,35.3528,115.1096,113.6431,175.5134,152.864,232.6607,232.6607,,,17.59447567,-11.28452282,D
25,3,1995,NA,NA,,,175,post,115.1096,13.947258,175.5134,106.405658,113.0148,198.5744,198.5744,,,24.01098511,-5.854729526,D
25,3,1993,4500,NA,,,98,post,73.2386,86.8249,131.96053,163.0638,67.5042,152.5126,152.5126,,,34.8429217,2.513579729,D
25,3,1992,4600,NA,,,103,post,86.8249,65.9854,163.0638,195.2095,146.9492,239.4058,239.4058,,,20.68497215,-5.199315813,D
25,3,2002,1850,NA,,,3,post,14.35673,49.3879,118.18162,140.60725,71.1391,192.6047,192.6047,,,14.68308441,-17.83110289,D
25,3,2008,4800,NA,,,392,post,51.5791,36.29373,106.24759,159.71883,104.3297,171.8359,171.8359,,,29.81815263,-2.459423387,D
27,3,1997,800,44,636,Jan,90,post,106.999,63.5718,273.2165,144.21915,211.9743,391.0253,391.0253,,,46.74850488,38.90638733,D
27,3,2007,600,55,486,Jan,31,post,50.1156,59.1962,191.2171,201.5623,240.8248,415.5213,415.5213,,,45.88755386,34.60982799,D
27,3,2006,600,NA,,,48,post,59.1962,136.627,201.5623,197.36,153.9917,235.9016,235.9016,,,45.81887786,35.48003671,D
27,3,2005,600,NA,,,36,post,136.627,81.5138,197.36,188.0238,321.9538,453.141,453.141,,,48.65273591,38.10451652,D
27,3,2004,500,47,399,Jan,58,post,81.5138,124.3813,188.0238,215.7956,249.5855,398.9556,398.9556,,,53.46820389,39.22878661,D
27,3,2002,600,NA,,,79,post,38.2148,33.1901,160.12055,123.0438,130.5041,257.3543,257.3543,,,42.72271842,31.90479147,D
27,3,2000,NA,NA,,,149,post,70.205,131.104,195.4328,249.8495,147.6288,282.0083,282.0083,,,50.33485936,35.33677386,D
27,3,2008,600,NA,,,58,post,91.4222,50.1156,191.0569,191.2171,243.6566,445.0939,445.0939,,,48.61852838,42.97333935,D
27,3,1998,NA,NA,,,103,post,178.4172,106.999,293.9934,273.2165,190.7708,388.8358,388.8358,,,42.65006025,42.46220616,D
27,3,2003,500,NA,,,57,post,124.3813,38.2148,215.7956,160.12055,242.0658,306.9388,306.9388,,,50.85048186,39.12360341,D
27,3,1991,650,NA,,,56,post,100.0762,157.4521,241.7094,324.1596,125.113,161.2386,161.2386,,,38.69292028,34.58435457,D
27,3,1996,NA,NA,,,79,post,63.5718,191.4012,144.21915,299.0232,393.5033,470.0221,470.0221,,,39.14292148,34.59986121,D
27,3,1992,NA,NA,,,61,post,92.775,100.0762,165.922,241.7094,297.3202,454.1402,454.1402,,,41.56601519,33.64883314,D
27,3,1995,775,37,613,Jan,71,post,191.4012,44.01125,299.0232,133.40055,295.4883,468.1255,468.1255,,,42.93225095,36.61749902,D
27,3,1993,650,46,490,Jan,54,post,150.3472,92.775,266.0036,165.922,103.5513,293.4654,293.4654,,,46.91873815,47.62741482,D
27,3,1999,NA,NA,,,108,post,131.104,178.4172,249.8495,293.9934,191.8463,362.6021,362.6021,,,50.48665438,42.82575624,D
27,3,2010,800,NA,,,127,post,146.3978,151.6007,244.9855,240.665,336.796,571.6433,571.6433,,,44.23249442,37.80333279,D
27,3,2001,650,62,268,Jan,157,post,33.1901,70.205,123.0438,195.4328,215.78,264.8633,264.8633,,,45.60294209,34.06831514,D
27,3,2009,600,NA,,,68,post,151.6007,91.4222,240.665,191.0569,138.0411,330.4633,330.4633,,,52.22103787,38.38780203,D
28,3,2002,2575,NA,,,229,post,13.35394,30.14747,125.88704,131.81387,24.81074,86.93357,86.93357,,,18.27645931,-8.631421296,C
28,3,2006,1900,NA,,,108,post,9.99117,41.3217,120.70327,123.8788,38.9624,92.5736,92.5736,,,27.39328452,-2.729331189,C
28,3,2005,1970,37,1697,Jan,128,post,41.3217,21.17053,123.8788,86.39073,37.9387,84.5601,84.5601,,,35.4481748,3.520231126,C
28,3,2010,2300,NA,,,167,post,20.41353,65.587,98.36713,93.9023,70.09927,95.94674,95.94674,,,34.26095238,5.239462513,C
28,3,2009,2300,NA,,,193,post,65.587,35.1434,93.9023,82.4738,85.0696,176.5942,176.5942,,,29.81517508,-1.026995098,C
28,3,2008,2500,39,2043,Jan,206,post,35.1434,22.34153,82.4738,144.13613,68.55753,92.08723,92.08723,,,37.27669296,5.144539926,C
28,3,2007,2100,NA,,,129,post,22.34153,9.99117,144.13613,120.70327,83.6693,136.5252,136.5252,,,31.39408996,0.26215389,C
28,3,2003,2650,35,1542,Jan,311,post,32.46853,13.35394,87.26576,125.88704,58.8998,126.3807,126.3807,,,27.39903939,-1.727293889,C
28,3,2001,2650,NA,,,349,post,30.14747,21.6162,131.81387,77.09347,56.92107,47.6643,47.6643,,,32.45261566,-5.550537049,C
28,3,1993,1825,27,1459,Jan,135,post,65.68103,56.7397,116.49693,118.2186,41.5008,111.23407,111.23407,,,41.88247411,12.59575125,C
28,3,1999,NA,NA,,,269,post,40.3659,27.5941,177.4799,92.74883,45.53537,108.4998,108.4998,,,41.06162502,7.236162154,C
28,3,1998,NA,NA,,,300,post,27.5941,39.4997,92.74883,178.2036,39.56593,98.90016,98.90016,,,38.02992967,6.705742094,C
28,3,1997,NA,58,890,Jan,237,post,39.4997,35.2043,178.2036,112.4473,49.2711,110.2353,110.2353,,,35.73709208,2.732246859,C
28,3,1996,NA,NA,,,284,post,35.2043,105.6292,112.4473,179.648,88.0954,127.72703,127.72703,,,25.87826249,-3.554423389,C
28,3,1995,2225,36,2180,Jan,62,post,105.6292,13.23747,179.648,65.81637,31.95676,109.46593,109.46593,,,34.9967078,1.672394905,C
28,3,2000,2100,33,1677,Jan,355,post,21.6162,40.3659,77.09347,177.4799,55.9583,118.1673,118.1673,,,31.62675198,1.208121426,C
28,3,1991,1300,NA,,,49,post,12.2301,32.8912,104.4417,89.5773,69.14583,104.06873,104.06873,,,29.2288543,0.184143046,C
28,3,2004,2600,NA,,,219,post,21.17053,32.46853,86.39073,87.26576,108.9678,152.457,152.457,,,29.15270974,0.10012945,C
28,3,1992,1550,NA,,,67,post,56.7397,12.2301,118.2186,104.4417,106.5605,179.746,179.746,,,30.97243309,2.200823882,C
30,3,2003,11100,NA,,,957,post,50.8038,13.84767,144.0921,129.6774,156.6063,244.3894,244.3894,,,30.23019727,-14.76436783,D
30,3,2004,8800,31,6990,Jan,648,post,49.8245,50.8038,122.4807,144.0921,167.1654,239.993,239.993,,,30.66981476,-10.83853329,D
30,3,2006,10500,NA,,,673,post,22.8613,98.8646,135.6331,179.1393,80.7451,145.9282,145.9282,,,28.08221144,-11.69278723,D
30,3,2008,10000,NA,,,705,post,67.4856,43.6234,131.1845,154.7191,151.1898,277.0012,277.0012,,,34.32071047,-5.897191834,D
30,3,2010,11100,35,9604,Jan,809,post,66.3842,88.0271,139.62933,141.96687,211.3358,344.4126,344.4126,,,29.17330812,-7.296307166,D
30,3,2005,9400,NA,,,446,post,98.8646,49.8245,179.1393,122.4807,154.2085,291.6844,291.6844,,,31.20444673,-6.350942059,D
30,3,2002,11100,NA,,,714,post,13.84767,41.094,129.6774,132.3784,97.5539,192.3034,192.3034,,,21.99342445,-22.9493747,D
30,3,2009,10600,NA,,,700,post,88.0271,67.4856,141.96687,131.1845,113.613,236.2613,236.2613,,,30.06713872,-12.0307703,D
30,3,1992,9625,32,7697,Jan,610,post,87.5733,67.3262,176.6597,199.1744,177.2692,306.0298,306.0298,,,22.86855416,-9.1437117,D
30,3,2001,10300,29,8251,Jan,907,post,41.094,67.894,132.3784,163.6812,119.2281,141.0015,141.0015,,,28.06307887,-17.38920218,D
30,3,1991,NA,NA,,,890,post,67.3262,80.3311,199.1744,191.0245,77.4679,146.325,146.325,,,24.19035298,-15.76231632,D
30,3,1993,NA,NA,,,936,post,78.6626,87.5733,148.3219,176.6597,78.9558,181.5318,181.5318,,,38.23517314,0.293429814,D
30,3,1995,NA,NA,,,566,post,146.1608,27.17518,248.1704,117.97059,147.2402,272.2613,272.2613,,,29.86285221,-9.962678052,D
30,3,1996,9915,32,7932,Jan,842,post,51.7784,146.1608,126.4654,248.1704,230.8822,288.3486,288.3486,,,26.96743049,-13.73634659,D
30,3,1997,NA,NA,,,1162,post,72.2997,51.7784,279.5592,126.4654,115.8859,256.6513,256.6513,,,31.94405953,-5.954481206,D
30,3,1998,11500,41,9188,Jan,1349,post,82.9221,72.2997,228.9709,279.5592,105.0455,214.3586,214.3586,,,38.38179928,-2.508751819,D
30,3,1999,NA,NA,,,968,post,76.1984,82.9221,224.7745,228.9709,100.98693,227.1007,227.1007,,,35.02468114,-4.249399005,D
30,3,2000,NA,NA,,,1292,post,67.894,76.1984,163.6812,224.7745,91.9794,197.815,197.815,,,28.69237079,-9.727146824,D
30,3,2007,10000,NA,,,662,post,43.6234,22.8613,154.7191,135.6331,180.8051,293.0616,293.0616,,,26.86661349,-11.55969309,D
32,3,2000,1775,NA,,,157,post,48.7153,67.832,146.785,210.3313,57.738,142.1106,142.1106,,,8.196139331,-8.182191573,D
32,3,2003,1300,44,1056,Jan,37,post,27.81672,11.76241,120.64212,115.83964,108.51,188.51054,188.51054,,,6.440694583,-11.03714208,D
32,3,2009,1050,NA,,,17,post,44.2181,45.7544,80.74433,105.5539,106.7261,237.1755,237.1755,,,4.037504918,-10.60207629,D
32,3,2008,1000,NA,,,5,post,45.7544,28.95281,105.5539,141.10101,98.0844,163.292,163.292,,,12.83899722,-5.008684412,D
32,3,2007,1000,NA,,,0,post,28.95281,7.51253,141.10101,125.19713,124.0482,177.8682,177.8682,,,7.946659162,-7.783324398,D
32,3,2006,900,NA,,,12,post,7.51253,96.9095,125.19713,169.8863,64.9105,119.6575,119.6575,,,7.550260706,-11.8446906,D
32,3,2005,1575,NA,,,29,post,96.9095,33.2696,169.8863,109.4759,77.0447,166.9732,166.9732,,,10.28297842,-4.010982122,D
32,3,2004,1430,NA,,,36,post,33.2696,27.81672,109.4759,120.64212,114.1264,184.282,184.282,,,7.507598155,-7.420360299,D
32,3,1992,775,NA,,,35,post,77.7294,68.4134,150.0449,174.7153,127.4224,229.8198,229.8198,,,0.848814456,-6.764715143,D
32,3,2002,1150,NA,,,38,post,11.76241,34.988,115.83964,121.29455,63.6193,146.4688,146.4688,,,-1.96094238,-20.83337387,D
